exec_time,objective,relative_gap
12092.539000034332,1.454896146200697e6,0.0013030160371790011
12207.636999845505,1.454890537109884e6,0.0012991556932204858
12322.957000017166,1.4548770863821022e6,0.0012898985003061126
12438.914000034332,1.454864533870514e6,0.0012812594866246664
12555.412999868393,1.4548532148061045e6,0.001273469368160527
12672.292999982834,1.4548509367481e6,0.001224795856481532
12783.93799996376,1.45483739996154e6,0.0010576829628177159
12896.59500002861,1.4548283256975343e6,0.0010514390611277835
13019.555999994278,1.4548236022740696e6,0.0010481889251680266
13147.96299982071,1.4548123515720174e6,0.001040447440292588
13273.791999816895,1.4548048116696975e6,0.0010352593160758725
13398.162999868393,1.4547978784431994e6,0.0010304886388484349
13523.016999959946,1.454793635984777e6,0.0010275694496671962
13646.994999885559,1.454784278654927e6,0.0010211307734696413
13766.31200003624,1.4547727690686735e6,0.0010132111532103391
13885.167999982834,1.4547683833823209e6,0.0010101934104588348
14004.862999916077,1.4547614100307021e6,0.0010053951235752792
14125.671999931335,1.454752691847779e6,0.0009993962373789148
14247.063999891281,1.454750097758352e6,0.0009976112728520947
14368.047999858856,1.45474250184646e6,0.000992384609062088
14488.930999994278,1.4547378531394363e6,0.0008545054645885991
14604.510999917984,1.4547357678032657e6,0.0008530707606677009
14719.790999889374,1.454729912942849e6,0.0007444809724994542
14838.632999897003,1.4547192923548962e6,0.0007371748088714255
14961.859999895096,1.4547160795892535e6,0.0007349646683793938
15084.606999874115,1.4547091528161704e6,0.0007301995708363717
15208.21799993515,1.4547026570862122e6,0.0007257309984589887
15332.639999866486,1.45469909377982e6,0.0007232797123650877
15456.234999895096,1.4546921542168744e6,0.0007185058163611564
15576.110999822617,1.4546869202848794e6,0.0007149052658320327
15695.34099984169,1.4546816564580486e6,0.0007112841499102187
15821.49799990654,1.454680212142663e6,0.0007102905698387552
15946.550999879837,1.454673880555448e6,0.0007059349152907736
16069.141000032425,1.454669563396471e6,0.0007029650354656064
16192.757999897003,1.4546671644755802e6,0.0007013147587919273
16314.010999917984,1.4546616114616862e6,0.0006974947039777998
16435.666999816895,1.454655362636556e6,0.0006931959835032581
16559.169999837875,1.4546529315146296e6,0.0006915235549454487
16688.444999933243,1.4546471232344126e6,0.0006875278961503798
16820.639999866486,1.4546423822725504e6,0.0006842664718983945
16950.49599981308,1.454641231118075e6,0.0006834745644263337
17081.077999830246,1.4546349770244947e6,0.0006791722196553904
17210.50099992752,1.4546308157166892e6,0.0006763095536835963
17335.954999923706,1.4546281395306783e6,0.0006744685395154844
17461.96199989319,1.4546219142480036e6,0.000670186014475113
17593.222999811172,1.4546178562199273e6,0.000667394397168789
17711.612999916077,1.4546166643833844e6,0.0006665745035019768
17829.99599981308,1.4546119107517374e6,0.000663304363393518
17947.770999908447,1.4546080959315547e6,0.0006606800547780038
18066.677999973297,1.454605749315091e6,0.0006590657596059935
18180.083999872208,1.454599742036737e6,0.0006549332050988983
18292.648000001907,1.4545954633273408e6,0.0006334264739261221
18406.730000019073,1.4545942323649556e6,0.0006325796803395834
18526.990000009537,1.4545902956191774e6,0.0006298715463487224
18647.42999982834,1.4545879469021875e6,0.0006282558361470674
18769.14999985695,1.4545867006050842e6,0.0006273984936265017
18891.233000040054,1.4545813037000163e6,0.0006236858987872213
19015.695999860764,1.4545781239895201e6,0.0006214985383222391
19133.34500002861,1.454572733856e6,0.0006177906017107397
19249.768999814987,1.454566972289017e6,0.0006138271516261775
19371.817999839783,1.4545637694875202e6,0.0006116239065887912
19495.46199989319,1.4545598453549994e6,0.0006089244494069006
19620.740999937057,1.4545571650402374e6,0.0006070806291750914
19746.819999933243,1.454554544394978e6,0.0005237081607418126
19872.329999923706,1.4545511664493182e6,0.0005213846213938746
19993.452999830246,1.4545488764218702e6,0.0005198094128443788
20114.1859998703,1.4545474870463824e6,0.00047549508430829883
20237.569999933243,1.454544682682752e6,0.000473566170253181
20366.99799990654,1.454542250163421e6,0.00047189302035361867
20496.05999994278,1.4545400096326282e6,0.00047035192515102294
20624.266999959946,1.4545382704144726e6,0.0004691556457852406
20754.192999839783,1.4545360597180761e6,0.0004249494198339691
20878.37399983406,1.4545328754431135e6,0.0004227592863565956
21000.93400001526,1.454531133130175e6,0.00042156092944982296
21127.389999866486,1.4545289775033412e6,0.00042007829665301563
21259.883999824524,1.4545268906080648e6,0.0003701923582821128
21391.769999980927,1.4545244863204309e6,0.00036853877752097915
21525.070999860764,1.4545208714220952e6,0.00036605258316682577
21659.228999853134,1.454519148808471e6,0.0003648678327618493
21788.00300002098,1.4545172053621213e6,0.00036353120171630013
21914.96299982071,1.454515677379753e6,0.00036248031154325965
22046.738999843597,1.4545146957380665e6,0.00036180517443227655
22182.164000034332,1.4545131670458186e6,0.00036075379603021706
22318.270999908447,1.4545118392003067e6,0.0003541091837091177
22456.00199985504,1.4545100956226909e6,0.0003529100219108687
22594.801999807358,1.4545088784019304e6,0.00035207286695849955
22725.56399989128,1.4545072030707372e6,0.00035092064227510475
22856.549000024796,1.4545057078105682e6,0.0003498922631213047
22994.49899983406,1.454504639390201e6,0.000349157447029925
23136.332999944687,1.4545036624346806e6,0.0003484855367415124
23274.412999868393,1.4545015745422011e6,0.00034704956917830165
23412.511999845505,1.4545006270596595e6,0.0003463979292064609
23549.355000019073,1.4544994521254306e6,0.0003455898572113033
23682.195999860764,1.4544981109117072e6,0.0003446674249399742
23815.386999845505,1.454497281661445e6,0.000343159042429256
23955.442999839783,1.454496295717394e6,0.0002833538188113015
24095.445999860764,1.454495486492483e6,0.0002827973002348113
24236.56399989128,1.4544943839920564e6,0.0002820390907931398
24378.953999996185,1.4544933182139876e6,0.00028130613597974005
24515.605000019073,1.4544923293933258e6,0.0002806261061640481
24653.189999818802,1.4544908624777398e6,0.0002796172818401323
24796.6289999485,1.454490403783361e6,0.00027930182943712497
24940.72399997711,1.4544897427272294e6,0.0002788472092044599
25089.862999916077,1.4544889048612744e6,0.00026451051703009937
25237.93799996376,1.454487170436941e6,0.00026331773852144273
25381.58699989319,1.4544859050034827e6,0.0002624474890650142
25524.642999887466,1.4544852686534026e6,0.00026200986565015047
25673.518999814987,1.4544844789559678e6,0.00024010706369092947
25822.09899997711,1.4544837622883208e6,0.00023961421572015788
25966.799000024796,1.45448304536651e6,0.0002391211929625243
26112.648999929428,1.454481213675831e6,0.0002378615504517585
26259.582999944687,1.4544804650231544e6,0.00023734670657118336
26404.960999965668,1.4544799595228173e6,0.00022013750789909092
26553.767999887466,1.4544795236349676e6,0.00021983775553600931
26708.00300002098,1.4544790203462378e6,0.0002186863265636358
26869.615000009537,1.4544777765812287e6,0.00021783101205851058
27031.144999980927,1.4544771395628545e6,0.00021739294614455613
27197.43499994278,1.4544766023350828e6,0.00020406533054969912
27363.28199982643,1.4544764743340865e6,0.0002039773077402098
27501.8069999218,1.4544754587674313e6,0.00020327893012759212
27629.56599998474,1.4544748962278937e6,0.00020289208696244016
27762.25600004196,1.4544743147292417e6,0.00020249220612917064
27896.392999887466,1.4544742200437672e6,0.00020242709349945818
28026.983000040054,1.454473994996774e6,0.00015864374899547462
28163.700999975204,1.4544736109448657e6,0.00015837965844656888
28296.268999814987,1.4544728478113506e6,0.0001578548951409852
28425.891000032425,1.4544727355149933e6,0.0001577776753537723
28555.388999938965,1.454472304870066e6,0.0001574815454484451
28684.632999897003,1.4544714669001233e6,0.0001569053214084876
28819.68700003624,1.454471166762267e6,0.00015669893375748522
28957.106999874115,1.4544703191011488e6,0.00015611604564995637
29099.87800002098,1.454469624925455e6,0.00015563870069728282
29250.472999811172,1.4544693849318046e6,0.00015547367077939887
29400.90199995041,1.4544687003910528e6,0.0001550029512255793
29550.50099992752,1.4544684052572865e6,0.00015480000460130477
29695.445999860764,1.4544682466721872e6,0.00015469095469161176
29837.25600004196,1.4544679466479323e6,0.0001544846451577522
29972.28399991989,1.454467741440463e6,0.00015434353570872603
30106.06299996376,1.4544676957047002e6,0.0001423426628626696
30245.954999923706,1.4544675546040596e6,0.00011281562216513805
30386.767999887466,1.4544667758701155e6,0.00011228015350174727
30523.457999944687,1.4544666649011937e6,0.00011220384967463483
30661.84500002861,1.4544661943174077e6,0.00011188026949318864
30800.09399986267,1.4544655648281062e6,0.00011144742359318531
30938.286999940872,1.4544651232481394e6,0.00011114378685510435
31079.555999994278,1.4544650325935595e6,0.00011108145146172387
31225.55999994278,1.4544640317874895e6,0.00011039328280968076
31372.396999835968,1.4544637246913682e6,0.0001101821190985104
31520.787999868393,1.4544633949560323e6,0.00010995538833772641
31666.61899995804,1.4544630435024763e6,0.00010971372381635594
31808.454999923706,1.454462889441567e6,0.00010960778931868953
31951.040999889374,1.4544626190695078e6,0.00010942187760100814
32098.602999925613,1.4544624076507622e6,0.00010927650302992085
32242.949999809265,1.4544621791511392e6,0.00010911938340176602
32387.398000001907,1.4544619521740847e6,0.00010896331071363048
32534.335000038147,1.454461614484237e6,0.00010873111031609903
32681.31599998474,1.4544614288029135e6,0.00010860343316669335
32828.64699983597,1.4544609929652326e6,0.00010830374490698696
32974.60099983215,1.4544608742964412e6,0.00010822214653877986
33125.30799984932,1.454460047141139e6,0.00010765338265284777
33282.325999975204,1.4544593689753322e6,0.0001071870660875585
33439.69599986076,1.454459144417771e6,0.00010703265707772922
33596.049000024796,1.4544588792157052e6,0.0001068503003219574
33746.58599996567,1.454458477277435e6,0.00010657392178470135
33898.734999895096,1.4544583703551511e6,0.00010650040048411674
34047.4470000267,1.4544580878661075e6,0.00010630615695359358
34195.88499999046,1.45445765580313e6,0.00010600906423430598
34358.549000024796,1.4544575405112146e6,0.00010592978785462157
34524.984999895096,1.454457191606218e6,0.00010568987575931604
34693.11099982262,1.4544568729107145e6,0.0001054707361460999
34861.799999952316,1.4544568055770104e6,0.00010542443652245135
35030.58899998665,1.4544563377318745e6,0.0001051027394762759
35195.28699994087,1.454455989791227e6,0.00010486349048130997
35360.11699986458,1.454455613139411e6,0.0001046044992737807
35526.75600004196,1.454455313853026e6,0.00010439870564964722
35695.31399989128,1.4544551140696814e6,0.00010426133174771995
35862.94499993324,1.454454840558743e6,0.000104073261691624
36036.60099983215,1.4544546718763488e6,0.00010395727325049881
36206.62599992752,1.4544543343559694e6,0.00010372518938183956
36375.72699999809,1.4544537915960208e6,0.00010335197983259528
36545.579999923706,1.4544533011539797e6,0.00010301474482928
36714.36999988556,1.4544531795791937e6,0.00010293114825734117
36880.99499988556,1.4544530255761386e6,0.00010282525354107153
37048.136999845505,1.4544528508687413e6,0.00010270512222117818
37219.323999881744,1.4544524221842766e6,0.0001024103526159001
37395.51999998093,1.454452271586598e6,0.00010230679948539243
37571.35500001907,1.454451938225797e6,0.00010207757580265296
37749.90399980545,1.454451659964255e6,0.00010188623916319158
37929.672999858856,1.4544513641023193e6,0.00010168280023970347
38110.448999881744,1.454451210411395e6,0.00010157712014896991
38293.02199983597,1.454450796565528e6,0.00010129255377697532
38474.882999897,1.4544505639419823e6,0.00010113259848026252
38655.09099984169,1.454450281728538e6,0.00010093854445578618
38835.508999824524,1.45445014067643e6,0.00010084155499702516
39013.83899998665,1.454450052401187e6,0.0001007808556699006
39191.87399983406,1.4544497680686757e6,0.00010058534454454266
39372.33699989319,1.4544496926259063e6,0.00010053346901097302
39552.87399983406,1.4544493427494634e6,0.00010029288893522978
39734.69400000572,1.4544492386940252e6,0.00010022133891890919
39909.40399980545,1.454449104730752e6,0.00010012922384500082
40079.453999996185,1.4544485610884929e6,9.975540760632191e-5
