exec_time,objective,relative_gap
82.67700004577637,1.722589376111896e6,2.0936576966587443
161.4359998703003,1.6211681615384757e6,5.22969465862244
238.0829999446869,1.5686824469360653e6,0.8004506896960665
314.89299988746643,1.548383875228675e6,0.29975557959788895
391.6619999408722,1.5370225759768318e6,0.17814732073905637
472.77499985694885,1.5234755594443954e6,0.11872299800985217
554.4470000267029,1.518919893348697e6,0.10954366771218793
635.7969999313354,1.5096630570714767e6,0.09130268934769491
717.1930000782013,1.5035457335004625e6,0.08688060878250704
798.7330000400543,1.4922548363059794e6,0.07871866402551592
879.789999961853,1.4888394862150745e6,0.07624978150116075
961.0729999542236,1.480351400551307e6,0.07011392842527499
1040.6610000133514,1.479351317530646e6,0.06804676161867167
1117.180999994278,1.4756007782173702e6,0.05809480519287439
1193.6909999847412,1.4738414831637323e6,0.03906885505156304
1270.0869998931885,1.4705150957577815e6,0.034151289248432824
1349.0479998588562,1.4695185891788972e6,0.033450488171129555
1430.441999912262,1.4677830935125798e6,0.03118483686693199
1512.7460000514984,1.4671858221519243e6,0.029965429727124723
1594.3970000743866,1.4661140731719756e6,0.021414297320066864
1675.8819999694824,1.465626076299804e6,0.021074319011827134
1757.4079999923706,1.464586063561228e6,0.017577398622112324
1838.5490000247955,1.4642073220018162e6,0.01731425338239914
1918.9670000076294,1.463058259521686e6,0.016515898107501828
1995.6949999332428,1.4626256045124545e6,0.016215294428586484
2071.8669998645782,1.4616012762325853e6,0.015503603028335254
2148.62299990654,1.4612428544085096e6,0.015254575704897841
2226.3519999980927,1.4608691990152095e6,0.014994964274367828
2308.1610000133514,1.4605273047041926e6,0.014392564902339689
2390.1399998664856,1.4599553725418865e6,0.012761646572156048
2471.739000082016,1.4598079573336635e6,0.012592538788500201
2552.704999923706,1.4594547114820282e6,0.009505337197795652
2634.1129999160767,1.4593482010292993e6,0.009431663880185102
2716.0739998817444,1.4591000194831197e6,0.008734407559350113
2799.2509999275208,1.4588273129711803e6,0.008545874601989021
2875.9379999637604,1.4586055706202234e6,0.008392575214670423
2952.3099999427795,1.4584792424917743e6,0.008275433090447345
3028.6849999427795,1.4582949034090715e6,0.00794358270944284
3104.809000015259,1.4580831007879558e6,0.0071577145945447345
3185.5869998931885,1.4578723630862134e6,0.007012149433031562
3267.1180000305176,1.4576177954482795e6,0.006836309139503252
3348.5650000572205,1.4575565671942043e6,0.00679401627676475
3429.7509999275208,1.4574815381833748e6,0.006742190666115736
3511.3099999427795,1.4572792403469384e6,0.006281699111301776
3592.470999956131,1.457167126621433e6,0.005158532474532519
3673.792999982834,1.4570948320428138e6,0.005014216294954091
3751.7960000038147,1.456945334506221e6,0.004911102107550072
3828.125,1.456825328728217e6,0.004828329517681882
3904.2799999713898,1.4566523850727514e6,0.004709043642433006
3980.726000070572,1.456572191241759e6,0.0046537308800553845
4060.606999874115,1.4564750817695917e6,0.004586750750884001
4141.84299993515,1.456337368745836e6,0.004491764794170804
4223.569999933243,1.4562277232690088e6,0.004416138101562713
4304.391999959946,1.456199440072979e6,0.004396630095997781
4386.029000043869,1.4560766043371195e6,0.00418453994506677
4467.5609998703,1.4560236955384973e6,0.004148051344504668
4548.895999908447,1.4559612208835315e6,0.003625924412957162
4628.322999954224,1.455930938867928e6,0.0035951485356571482
4704.401000022888,1.455915250381297e6,0.0030062564250538304
4780.536000013351,1.4558600301679964e6,0.00277320075492152
4856.615000009537,1.4557924122463628e6,0.00272662660747608
4934.509999990463,1.4557298060920949e6,0.0026835044855678747
5016.697000026703,1.4556892213423e6,0.00265555035631764
5100.829999923706,1.4555949579269993e6,0.002590623217226996
5182.671999931335,1.4555749176531516e6,0.0025768197957895646
5263.671000003815,1.455490915265866e6,0.002518960289364637
5345.522000074387,1.4554508424941413e6,0.0024913588024545654
5426.668999910355,1.455390392975348e6,0.0024497221367117605
5507.59500002861,1.4553691566691822e6,0.002435094907263306
5584.430000066757,1.4553270114031446e6,0.0023193936738744557
5660.68700003624,1.4552934084224699e6,0.002296250477224077
5737.240000009537,1.4552696356037343e6,0.00227987755411178
5813.490000009537,1.455222487882339e6,0.0022474057624444614
5895.256999969482,1.4552096073092637e6,0.0022385345959686025
5976.71799993515,1.4551694003003938e6,0.002086014472249276
6057.81200003624,1.4551379517981636e6,0.0020643578154679403
6139.141000032425,1.4551154058244317e6,0.002048831784646556
6220.052000045776,1.4551076427246183e6,0.002043485813414394
6301.7119998931885,1.4550727313185954e6,0.0017647087423263844
6384.410000085831,1.455052745652956e6,0.0017509493376675336
6461.907999992371,1.455026183954591e6,0.001640281050002751
6538.049999952316,1.4550054824744824e6,0.0016260301474535484
6614.154000043869,1.4549935806989558e6,0.0016082082810095855
6690.566999912262,1.4549887991285073e6,0.0016049166787143842
6770.72000002861,1.4549605797800368e6,0.0014989592159913704
6852.171000003815,1.4549381956838702e6,0.0014835514796407304
6932.825000047684,1.4549221578815067e6,0.0014725121136273927
7014.263000011444,1.4549084174475118e6,0.0014630541045676816
7095.414999961853,1.4548798060259242e6,0.001443359887872101
7176.244999885559,1.4548719219014118e6,0.0014379329762408528
7257.108999967575,1.4548465107223755e6,0.0014204415955731916
7335.953999996185,1.4548314538066334e6,0.0014100774072547644
7412.210000038147,1.454817018760176e6,0.001400141272761307
7488.739000082016,1.454809909319832e6,0.0013585054338561648
7565.058000087738,1.4547846722840453e6,0.0012698545686420143
7641.513000011444,1.4547726366662595e6,0.0012615709363632437
7722.4400000572205,1.4547526219119437e6,0.0012477955849144393
7803.785000085831,1.4547439150398797e6,0.0012418029946079279
7885.2590000629425,1.4547300510262724e6,0.0012212926819047609
7966.503000020981,1.4547220677086876e6,0.0012157981452747962
8047.378000020981,1.4547157196816718e6,0.0011025487055571998
8129.0090000629425,1.4546989223772706e6,0.0010909891795138032
8210.94000005722,1.4546877596539124e6,0.001083307245062109
8288.835999965668,1.45468573664694e6,0.0010819150572904987
8364.921000003815,1.45467541617525e6,0.0009331030827724729
8441.180000066757,1.454668376459987e6,0.0009282591952875234
8517.37800002098,1.4546646689874977e6,0.000925708157508263
8596.912999868393,1.4546538829430449e6,0.0009182864957244123
8678.34200000763,1.4546516041574934e6,0.0009167185088952593
8759.69000005722,1.454642166555025e6,0.0009102246831115473
8840.78099989891,1.4546361329516526e6,0.0009060730811259504
8922.013999938965,1.4546304174811626e6,0.0007802700916735903
9003.401000022888,1.454624660076202e6,0.000701530232929816
9084.24900007248,1.454619180734538e6,0.0006977607481010407
9163.210000038147,1.4546142935220439e6,0.0006743190264269127
9239.62400007248,1.454612343793256e6,0.0006578901589473283
9316.098999977112,1.4546114215505691e6,0.0006572557291453427
9392.379999876022,1.4546040264649573e6,0.0006521684969370708
9470.736999988556,1.4545991040228852e6,0.0006487822473157981
9552.476999998093,1.4545956559254494e6,0.0006464102298364676
9633.96499991417,1.4545924684176233e6,0.0006442174773345541
9714.922999858856,1.4545883335574265e6,0.0006238151797786546
9795.774999856949,1.454584067472759e6,0.0006208805034737361
9877.227999925613,1.4545832058311806e6,0.0006202877728271457
9959.085999965668,1.4545785859930052e6,0.0006171097464440795
10041.178999900818,1.4545765110331308e6,0.0006156823637145788
10117.506999969482,1.4545721596940504e6,0.0005134383292675818
10193.954999923706,1.4545707860416756e6,0.0005124934757232194
10270.211999893188,1.454565896684194e6,0.0005091303783116871
10346.713000059128,1.4545632548274882e6,0.0005073132026434693
10427.680000066757,1.4545605753929038e6,0.0005054701793936403
10509.353999853134,1.4545576883841837e6,0.0005034843782755858
10590.213999986649,1.4545552041213315e6,0.0004865949630766681
10671.06500005722,1.4545544618236432e6,0.0004860843885144389
10752.197999954224,1.4545529594607332e6,0.00048505101834882025
10833.471999883652,1.4545506648100857e6,0.0004834726889691592
10914.662999868393,1.4545469953129205e6,0.00048094869901431543
10992.137000083923,1.454544112323507e6,0.0004789656926261596
11068.243000030518,1.4545412198801455e6,0.00047697618352974955
11144.512000083923,1.4545396244114356e6,0.0004758787724088385
11220.797999858856,1.454536099610684e6,0.00047345430897706865
11300.46799993515,1.4545329358159285e6,0.00047127815627203996
11381.368000030518,1.4545307822807156e6,0.00046979689031105174
11462.168999910355,1.4545266751164952e6,0.0004669718598589946
11543.366999864578,1.454524242713552e6,0.0004588220866979722
11624.118999958038,1.4545217164109868e6,0.0004570844314466432
11705.230000019073,1.4545175082812817e6,0.00045418997265085105
11786.394999980927,1.4545131152831255e6,0.00045116835662572434
11865.608000040054,1.4545117083263726e6,0.00045020061593464974
11942.254999876022,1.4545074970187487e6,0.00044730397128541323
12018.399999856949,1.454505612463302e6,0.0004460077260479824
12094.670000076294,1.4545028207266163e6,0.00044408749844771097
12173.115999937057,1.4545022481253431e6,0.00044369364870737763
12254.84299993515,1.4545002289599807e6,0.0004423048153412451
12336.299999952316,1.4544986216488597e6,0.00044119926581269426
12417.49900007248,1.4544968113399576e6,0.00037606147130940797
12498.84500002861,1.454495828829965e6,0.00037538571907052957
12580.292999982834,1.4544932142209518e6,0.0003735874392485103
12661.178999900818,1.4544926178782738e6,0.0003731772857611993
12741.664000034332,1.454489741279624e6,0.000371198814302633
12817.87599992752,1.4544885757672302e6,0.00037039719638988847
12894.493999958038,1.4544871172246612e6,0.0003693940377309189
12971.03200006485,1.454486200495397e6,0.00030704947849679654
13048.885999917984,1.4544838325968487e6,0.00030542098204941714
13127.74699997902,1.4544832605301281e6,0.00030502754939040093
13205.03299999237,1.4544819184315433e6,0.00030410453570001487
13283.603999853134,1.4544814009916238e6,0.00030374867202870255
13360.957999944687,1.4544807646263554e6,0.00025668680934474097
13438.585000038147,1.4544793445975853e6,0.00025571024553770516
13516.440999984741,1.4544783880447454e6,0.0002550524173988915
13595.484999895096,1.454476943578883e6,0.0002540590480310547
13672.894999980927,1.4544765774506442e6,0.00025380725905725356
13750.56299996376,1.4544752026667094e6,0.0002528618104427801
13828.109999895096,1.4544742115376221e6,0.0002521802039745764
13905.710000038147,1.4544734510081562e6,0.00024254359694512895
13986.006999969482,1.454472939809103e6,0.00024219204495162452
14067.621000051498,1.4544713435028512e6,0.00024109426387863137
14148.829999923706,1.4544711366291288e6,0.00024095199665599644
14230.21700000763,1.4544706068925592e6,0.00023659231368260643
14311.026999950409,1.454469890850048e6,0.00023609989264781515
