exec_time,objective,relative_gap
212.52500009536743,1.722589376111896e6,2.0936576966587443
420.40300011634827,1.6211681615384757e6,5.22969465862244
638.6930000782013,1.5681327208954687e6,0.7998197432410531
858.5569999217987,1.5480249693646827e6,0.298524754843644
1074.5750000476837,1.5359493052121692e6,0.1775746173610113
1283.3110001087189,1.527500431995504e6,0.11924984731406071
1501.0510001182556,1.5199354204692524e6,0.10640204817939491
1724.0590000152588,1.5145280894741404e6,0.09955053251788669
1943.7850000858307,1.5052966824235395e6,0.08605146684766535
2148.1879999637604,1.5017575450250485e6,0.08349802644758546
2367.7560000419617,1.4931347155704247e6,0.07046062582182869
2589.327000141144,1.49033600566741e6,0.06845417005930882
2818.7969999313354,1.4878910501444195e6,0.06030850991323948
3028.436000108719,1.4832979699039706e6,0.050168374283265954
3242.7880001068115,1.4819698463871474e6,0.04596299314895937
3465.7780001163483,1.4802901059693224e6,0.03945773895583624
3686.8540000915527,1.477604716499863e6,0.03757206205042163
3899.473000049591,1.4764075366556589e6,0.035705820119897126
4115.319000005722,1.475290536090856e6,0.03278376020293195
4338.1740000247955,1.4733303042990023e6,0.03141149114044317
4557.736999988556,1.471896812331805e6,0.03040796865596658
4768.9390001297,1.470563796525163e6,0.028941703896366643
4981.232000112534,1.4687475524541666e6,0.02609841912256502
5202.401000022888,1.4682307925829012e6,0.025737399636210547
5424.041000127792,1.4674022155748548e6,0.02200264389089081
5638.309000015259,1.4658772426217697e6,0.01955800938831941
5851.539000034332,1.465489074655793e6,0.01928802787336544
6074.786000013351,1.4647237848360417e6,0.018755747718831404
6301.7190001010895,1.4642161394698229e6,0.015873192179510606
6519.345999956131,1.463592340741857e6,0.015348953308834384
6727.710999965668,1.463366321959235e6,0.015129128801595046
6956.249000072479,1.4624498331027026e6,0.013735396630173459
7184.72000002861,1.4621629440965853e6,0.013536532003283523
7405.243000030518,1.4619049031916126e6,0.013357664193100704
7617.716000080109,1.4613136747638257e6,0.01214595894928
7844.398999929428,1.461113910448904e6,0.012007596701952741
8069.804000139236,1.4608665807881681e6,0.010569743242199402
8289.275000095367,1.4604520007348359e6,0.00898379440406381
8504.299999952316,1.4602828145373655e6,0.008866908582825867
8734.710000038147,1.460012129173446e6,0.008679899940679671
8965.802999973297,1.4598954613731713e6,0.008599297552003638
9189.638999938965,1.4595699751935522e6,0.008374428620759806
9403.31200003624,1.459436213044208e6,0.008282016243684048
9632.177000045776,1.459324584467285e6,0.008204895307801904
9863.476000070572,1.4589754133993946e6,0.006431806580882431
10088.618999958038,1.4588180311147482e6,0.006323240983679231
10305.638000011444,1.4586888175693671e6,0.00623410677297337
